timestamps,ghi,dni,dhi,apparent_zenith,zenith,azimuth,ghi_calc,delta,S4_tilt,S4_azimuth
2003-07-24 13:00:00-04:00,696,826,108,44.4448767864534,44.46114521418026,345.90458718983797,697.5373476527805,0.22088328344546754,13.434139944617499,270.0
2003-07-24 14:00:00-04:00,612,800,98,49.85998743578511,49.879640599105464,328.09026516015103,613.5163161394245,0.24776407506935874,32.080432397289385,270.0
2003-07-24 15:00:00-04:00,466,707,98,58.51039763425247,58.53738326611368,314.3162566450268,467.013092286212,0.21740177815707853,49.43241393725751,270.0
2003-07-24 16:00:00-04:00,274,495,99,69.18119397329943,69.22429634372443,304.0328613961235,274.5817056912708,0.21230134717913382,65.35292800644018,270.0
2003-07-24 17:00:00-04:00,77,163,52,81.03682335247215,81.13551675359189,296.1965078967105,77.11796353779783,0.15319939973744715,19.676851039764585,270.0
2003-07-24 18:00:00-04:00,2,0,2,93.797036071823,93.797036071823,289.95537872441577,2.0,0.0,,
2003-07-24 19:00:00-04:00,0,0,0,106.93177993222824,106.93177993222824,284.7067408376463,0.0,,,
2003-07-24 20:00:00-04:00,0,0,0,120.37092390904333,120.37092390904333,279.9993613768554,0.0,,,
2003-07-24 21:00:00-04:00,0,0,0,134.00320239163483,134.00320239163483,275.4004832649079,0.0,,,
2003-07-24 22:00:00-04:00,0,0,0,147.7414177951886,147.7414177951886,270.22779029394803,0.0,,,
2003-07-24 23:00:00-04:00,0,0,0,161.46867743716564,161.46867743716564,262.3227881442914,0.0,,,
2003-07-25 00:00:00-04:00,0,0,0,174.39063184053816,174.39063184053816,229.85979501535235,0.0,,,
2003-07-25 01:00:00-04:00,0,0,0,169.6139113612898,169.6139113612898,108.81613345170564,0.0,,,
2003-07-25 02:00:00-04:00,0,0,0,156.08405314749,156.08405314749,93.9883817859212,0.0,,,
2003-07-25 03:00:00-04:00,0,0,0,142.32707328273122,142.32707328273122,87.67548081365294,0.0,,,
2003-07-25 04:00:00-04:00,0,0,0,128.61431474639375,128.61431474639375,82.8546234197637,0.0,,,
2003-07-25 05:00:00-04:00,0,0,0,115.03860563943041,115.03860563943041,78.27778141929502,0.0,,,
2003-07-25 06:00:00-04:00,0,0,0,101.69215299224976,101.69215299224976,73.41552475374584,0.0,,,
2003-07-25 07:00:00-04:00,4,0,4,88.37439327342132,88.70348303543783,67.84747617418236,4.0,0.0,3.265088161300369,90.0
2003-07-25 08:00:00-04:00,96,39,87,76.20938485440749,76.2750185673915,61.07630036657372,96.25320735193964,0.2637576582704545,34.820704915834995,90.0
2003-07-25 09:00:00-04:00,295,269,180,64.7114792691402,64.74633651019496,52.40737300399371,294.76254729087486,-0.08049244377123274,59.19431731928244,90.0
2003-07-25 10:00:00-04:00,499,563,175,54.67960587436139,54.70296723553601,40.87876878583802,500.31004624479647,0.2625343175944824,42.72651667361372,90.0
2003-07-25 11:00:00-04:00,646,718,159,47.09767159366002,47.115513326513025,25.481423068772358,647.615156221302,0.2500241828640803,24.840948974046697,90.0
2003-07-25 12:00:00-04:00,713,804,129,43.286642034114635,43.302267266771,6.261741303879717,714.107477180799,0.1553263928189393,5.865698335713191,90.0
2003-07-25 13:00:00-04:00,699,826,109,44.23700685468763,44.25315801705067,345.83691944817184,700.6336358551627,0.23371042277005033,13.400952488736564,270.0
2003-07-25 14:00:00-04:00,610,789,101,49.67548728370549,49.69501322294219,327.94980025447785,611.3695074124657,0.22450941187962897,32.0133268975056,270.0
2003-07-25 15:00:00-04:00,464,719,89,58.35525696139583,58.38208106673197,314.14392824112224,465.9373700190105,0.41753664202811913,49.34343577335894,270.0
2003-07-25 16:00:00-04:00,274,521,89,69.05295536403695,69.09577667441285,303.84980404268026,274.8963737669216,0.3271437105553332,65.25353021723615,270.0
2003-07-25 17:00:00-04:00,78,164,53,80.93148980054715,81.02913819317338,296.0083137128739,78.57287237190215,0.7344517588489106,19.902933600035595,270.0
2003-07-25 18:00:00-04:00,2,0,2,93.70850553214623,93.70850553214623,289.759661886888,2.0,0.0,,
2003-07-25 19:00:00-04:00,0,0,0,106.85756282423583,106.85756282423583,284.49624398569915,0.0,,,
2003-07-25 20:00:00-04:00,0,0,0,120.30799422628249,120.30799422628249,279.7613054136919,0.0,,,
2003-07-25 21:00:00-04:00,0,0,0,133.9484660549338,133.9484660549338,275.11142056149987,0.0,,,
2003-07-25 22:00:00-04:00,0,0,0,147.69033202034203,147.69033202034203,269.8361594655106,0.0,,,
2003-07-25 23:00:00-04:00,0,0,0,161.40948572458677,161.40948572458677,261.67165343900905,0.0,,,
2003-07-26 00:00:00-04:00,0,0,0,174.24271041228405,174.24271041228405,228.2732956072842,0.0,,,
2003-07-26 01:00:00-04:00,0,0,0,169.53099549899207,169.53099549899207,109.91815832138849,0.0,,,
2003-07-26 02:00:00-04:00,0,0,0,156.03500438632395,156.03500438632395,94.5073532839316,0.0,,,
2003-07-26 03:00:00-04:00,0,0,0,142.27962838998099,142.27962838998099,88.02085751233648,0.0,,,
2003-07-26 04:00:00-04:00,0,0,0,128.56094628597242,128.56094628597242,83.12329290432399,0.0,,,
2003-07-26 05:00:00-04:00,0,0,0,114.97554274410261,114.97554274410261,78.5067893315906,0.0,,,
2003-07-26 06:00:00-04:00,0,0,0,101.61632569066005,101.61632569066005,73.62327410122185,0.0,,,
2003-07-26 07:00:00-04:00,8,0,8,88.2901527576519,88.6115736377091,68.0445071013171,8.0,0.0,3.4301076663901284,90.0
2003-07-26 08:00:00-04:00,122,126,92,76.09787317650091,76.16298910864279,61.2683647042453,122.13425116432819,0.110041937973927,35.146748964117336,90.0
2003-07-26 09:00:00-04:00,328,377,167,64.57465852075373,64.6093051971166,52.594684738625915,328.6532344832077,0.1991568546364974,59.10194256802538,90.0
2003-07-26 10:00:00-04:00,524,640,154,54.51290431639195,54.53612335143846,41.05094641895744,525.3213208098923,0.2521604599031132,42.64941274543163,90.0
2003-07-26 11:00:00-04:00,625,696,151,46.90030927257047,46.918028738744496,25.608498984261587,626.3986145171697,0.22377832274714818,24.791499548701154,90.0
2003-07-26 12:00:00-04:00,641,549,242,43.069655366037296,43.085162793972565,6.297715878481426,642.9562160856473,0.30518191663763966,5.85473521306929,90.0
2003-07-26 13:00:00-04:00,569,374,301,44.024433792040234,44.04046587773239,345.76369603895716,569.8495295930084,0.14930221318248785,13.370332347234296,270.0
2003-07-26 14:00:00-04:00,426,198,298,49.48768276479122,49.50708017293919,327.80229716078884,426.5721074906071,0.1342975330063604,31.947942088980838,270.0
2003-07-26 15:00:00-04:00,246,40,225,58.198058259289574,58.224720103998294,313.9646312228642,246.06356250538207,0.02583841682197809,49.25543736587281,270.0
2003-07-26 16:00:00-04:00,83,0,83,68.92356396786904,68.9661048649308,303.6602836753088,83.0,0.0,65.15457567663844,270.0
2003-07-26 17:00:00-04:00,24,0,24,80.82560696684769,80.92222570871753,295.81407527953274,24.0,0.0,20.12973872290692,270.0
2003-07-26 18:00:00-04:00,1,0,1,93.61984952821032,93.61984952821032,289.55808207825845,1.0,0.0,,
2003-07-26 19:00:00-04:00,0,0,0,106.78346852931932,106.78346852931932,284.27977201330185,0.0,,,
2003-07-26 20:00:00-04:00,0,0,0,120.24528955022792,120.24528955022792,279.51678454312105,0.0,,,
2003-07-26 21:00:00-04:00,0,0,0,133.89387802581578,133.89387802581578,274.8148191943869,0.0,,,
2003-07-26 22:00:00-04:00,0,0,0,147.6389989850528,147.6389989850528,269.4348029064148,0.0,,,
2003-07-26 23:00:00-04:00,0,0,0,161.34876142477316,161.34876142477316,261.0063241403193,0.0,,,
2003-07-27 00:00:00-04:00,0,0,0,174.08842523919833,174.08842523919833,226.71417079405367,0.0,,,
2003-07-27 01:00:00-04:00,0,0,0,169.4400002125317,169.4400002125317,111.02421334359269,0.0,,,
2003-07-27 02:00:00-04:00,0,0,0,155.98064841081472,155.98064841081472,95.03575145740876,0.0,,,
2003-07-27 03:00:00-04:00,0,0,0,142.2276717005779,142.2276717005779,88.37317386083606,0.0,,,
2003-07-27 04:00:00-04:00,0,0,0,128.50334257710756,128.50334257710756,83.39746074269362,0.0,,,
2003-07-27 05:00:00-04:00,0,0,0,114.90830844245302,114.90830844245302,78.7404683179455,0.0,,,
2003-07-27 06:00:00-04:00,0,0,0,101.53626879446823,101.53626879446823,73.83520711257609,0.0,,,
2003-07-27 07:00:00-04:00,8,0,8,88.20159360025609,88.51528318142662,68.24542955537339,8.0,0.0,3.6033907844535378,90.0
2003-07-27 08:00:00-04:00,124,130,92,75.98175318226545,76.0463378726239,61.464117303264345,123.34782188295509,-0.5259500943910579,35.49166125778724,90.0
2003-07-27 09:00:00-04:00,333,385,167,64.43288740795046,64.46731805170957,52.78542147488571,332.94495927737205,-0.01652874553391902,59.00511995631199,90.0
2003-07-27 10:00:00-04:00,528,647,153,54.340841828392456,54.36391515003523,41.22589917349751,529.9648094669235,0.37212300509914736,42.56801977296803,90.0
2003-07-27 11:00:00-04:00,660,787,123,46.69724169868091,46.71483628575914,25.736638735483552,662.5907147556935,0.3925325387414412,24.73811223440427,90.0
2003-07-27 12:00:00-04:00,721,838,109,42.847091213649236,42.86247866046883,6.331454110918116,723.2443847677802,0.3112877625215203,5.840406464165667,90.0
2003-07-27 13:00:00-04:00,706,831,109,43.8072506763811,43.8231619695618,345.68480530137083,708.5501861673613,0.36121617101434694,13.342321023337945,270.0
2003-07-27 14:00:00-04:00,620,800,100,49.296684538295274,49.3159522208588,327.6476807990118,621.5098397792634,0.24352254504248647,31.884346815959354,270.0
2003-07-27 15:00:00-04:00,472,732,87,58.03891136915581,58.065410365713916,313.7783460587009,474.1919600926474,0.46439832471342746,49.16850268146398,270.0
2003-07-27 16:00:00-04:00,279,526,90,68.79311701280409,68.83537837925239,303.46431931933654,279.9116792922174,0.326766771404086,65.05615207111848,270.0
2003-07-27 17:00:00-04:00,81,172,54,80.71925494759083,80.81485986484385,295.6138341293615,81.45552838089141,0.5623807171498869,20.357091527094695,270.0
2003-07-27 18:00:00-04:00,2,0,2,93.53113039521327,93.53113039521327,289.3506950798714,2.0,0.0,,
2003-07-27 19:00:00-04:00,0,0,0,106.70954022242094,106.70954022242094,284.05739249479745,0.0,,,
2003-07-27 20:00:00-04:00,0,0,0,120.18283186477323,120.18283186477323,279.26588024589745,0.0,,,
2003-07-27 21:00:00-04:00,0,0,0,133.83943425054792,133.83943425054792,274.5107834263338,0.0,,,
2003-07-27 22:00:00-04:00,0,0,0,147.58737681195925,147.58737681195925,269.0238789475277,0.0,,,
2003-07-27 23:00:00-04:00,0,0,0,161.28639313773448,161.28639313773448,260.32721328098256,0.0,,,
2003-07-28 00:00:00-04:00,0,0,0,173.92775337820842,173.92775337820842,225.18438960813532,0.0,,,
2003-07-28 01:00:00-04:00,0,0,0,169.34079774445428,169.34079774445428,112.1316247695778,0.0,,,
2003-07-28 02:00:00-04:00,0,0,0,155.92086279667717,155.92086279667717,95.57301638860605,0.0,,,
2003-07-28 03:00:00-04:00,0,0,0,142.1711208941195,142.1711208941195,88.7321696189369,0.0,,,
2003-07-28 04:00:00-04:00,0,0,0,128.44144862392773,128.44144862392773,83.6769605197598,0.0,,,
2003-07-28 05:00:00-04:00,0,0,0,114.8368689039963,114.8368689039963,78.97869465895087,0.0,,,
2003-07-28 06:00:00-04:00,0,0,0,101.45196680111489,101.45196680111489,74.0512241641789,0.0,,,
2003-07-28 07:00:00-04:00,8,0,8,88.10868957292739,88.41461324964509,68.45016030006275,8.0,0.0,3.784972255062911,90.0
2003-07-28 08:00:00-04:00,89,30,82,75.86104209492318,75.92508293029519,61.66348890194911,89.29571194468147,0.3322606120016534,35.85602525845796,90.0
2003-07-28 09:00:00-04:00,362,434,175,64.28619937007903,64.32040875586573,52.979528719630935,363.0687325620204,0.295229989508394,58.903883687160246,90.0
2003-07-28 10:00:00-04:00,538,737,109,54.16346528097848,54.18638963595313,41.40358704220148,540.2557881804719,0.41929148335908584,42.48236976543343,90.0
2003-07-28 11:00:00-04:00,663,811,107,46.48852600954763,46.50599320468916,25.86580052499511,665.1940232113701,0.33092356129262573,24.68080586621919,90.0
2003-07-28 12:00:00-04:00,720,825,115,42.61902066564666,42.63428604451053,6.362872167480532,721.9458255981576,0.27025355529967027,5.822705201807182,90.0
2003-07-28 13:00:00-04:00,706,822,113,43.58555329599585,43.6013421760974,345.60013217467167,708.255990850356,0.31954544622607034,13.316957698929983,270.0
2003-07-28 14:00:00-04:00,620,791,105,49.10260612175814,49.12174299605254,327.4858752728836,622.673058718632,0.43113850300515777,31.822607826963385,270.0
2003-07-28 15:00:00-04:00,474,702,103,57.8779283697855,57.904264075087546,313.58505446857555,475.9975444552007,0.4214228808440258,49.082714085847606,270.0
2003-07-28 16:00:00-04:00,159,102,122,68.66171321351298,68.70369616090332,303.26193189211983,159.04549486737722,0.02861312413661326,64.9583460135322,270.0
2003-07-28 17:00:00-04:00,40,0,40,80.61251474834185,80.70712209092501,295.4076336749383,40.0,0.0,20.584815460011455,270.0
2003-07-28 18:00:00-04:00,1,0,1,93.44241087490019,93.44241087490019,289.13755836642537,1.0,0.0,,
2003-07-28 19:00:00-04:00,0,0,0,106.6358211382646,106.6358211382646,283.829174511944,0.0,,,
2003-07-28 20:00:00-04:00,0,0,0,120.12064293560668,120.12064293560668,279.00867540137756,0.0,,,
2003-07-28 21:00:00-04:00,0,0,0,133.78513022163025,133.78513022163025,274.19941903659657,0.0,,,
2003-07-28 22:00:00-04:00,0,0,0,147.53542301649767,147.53542301649767,268.60354859454173,0.0,,,
2003-07-28 23:00:00-04:00,0,0,0,161.22226977374982,161.22226977374982,259.6347453086664,0.0,,,
2003-07-29 00:00:00-04:00,0,0,0,173.7606895440445,173.7606895440445,223.68557812326065,0.0,,,
2003-07-29 01:00:00-04:00,0,0,0,169.23328174087465,169.23328174087465,113.2377696723081,0.0,,,
2003-07-29 02:00:00-04:00,0,0,0,155.85552948184153,155.85552948184153,96.11857267504467,0.0,,,
2003-07-29 03:00:00-04:00,0,0,0,142.10989580576626,142.10989580576626,89.0975778086057,0.0,,,
2003-07-29 04:00:00-04:00,0,0,0,128.3752110300175,128.3752110300175,83.96162221248693,0.0,,,
2003-07-29 05:00:00-04:00,0,0,0,114.76119171521692,114.76119171521692,79.22134242003142,0.0,,,
2003-07-29 06:00:00-04:00,0,0,0,101.36340557006957,101.36340557006957,74.27122417438545,0.0,,,
2003-07-29 07:00:00-04:00,9,0,9,88.01141724671399,88.30956678772763,68.65861513413756,9.0,0.0,3.974883641618021,90.0
2003-07-29 08:00:00-04:00,90,31,83,75.73575852987024,75.7992437447545,61.86640966857641,90.604925632893,0.6721395921033333,36.24048847946417,90.0
2003-07-29 09:00:00-04:00,206,60,180,64.1346292746066,64.16861242073992,53.17695179734136,206.14345461665567,0.0696381634250846,58.79826936988444,90.0
2003-07-29 10:00:00-04:00,307,94,252,53.980822982575006,54.003595251972605,41.583970168564406,307.247041697216,0.08046960821367785,42.39249633023413,90.0
2003-07-29 11:00:00-04:00,377,99,308,46.27422075593136,46.291558145786205,25.995942293887765,376.4079034977767,-0.15705477512553975,24.61960118903623,90.0
2003-07-29 12:00:00-04:00,407,98,335,42.385516487087635,42.4006578003826,6.391883708766727,407.3678647077004,0.09038444906643528,5.801626844300145,90.0
2003-07-29 13:00:00-04:00,401,99,329,43.35943983970633,43.37510478095132,345.50955825963007,400.9604412888057,-0.009865015260417597,13.294278996469515,270.0
2003-07-29 14:00:00-04:00,352,96,289,48.90556353739491,48.92456863150501,327.3168039419257,352.07699725483945,0.02187422012484513,31.762789431849654,270.0
2003-07-29 15:00:00-04:00,269,48,244,57.7152231886157,57.74139530134583,313.3847394303365,269.6195930355843,0.23033198348857745,48.998151936521786,270.0
2003-07-29 16:00:00-04:00,161,21,153,68.529452375375,68.57115823625199,303.0531441178944,160.67225374538856,-0.20356910224313085,64.86124260996624,270.0
2003-07-29 17:00:00-04:00,41,0,41,80.50546790074867,80.59909429706813,295.1955190511509,41.0,0.0,20.812733181824342,270.0
2003-07-29 18:00:00-04:00,1,0,1,93.3537537505943,93.3537537505943,288.91873089505236,1.0,0.0,,
2003-07-29 19:00:00-04:00,0,0,0,106.56235422856955,106.56235422856955,283.5951883957647,0.0,,,
2003-07-29 20:00:00-04:00,0,0,0,120.05874399211794,120.05874399211794,278.74525397737693,0.0,,,
2003-07-29 21:00:00-04:00,0,0,0,133.73096068905403,133.73096068905403,273.880832944905,0.0,,,
2003-07-29 22:00:00-04:00,0,0,0,147.4830942699742,147.4830942699742,268.1739750642375,0.0,,,
2003-07-29 23:00:00-04:00,0,0,0,161.15628049803217,161.15628049803217,258.92935526502663,0.0,,,
2003-07-30 00:00:00-04:00,0,0,0,173.58724427291133,173.58724427291133,222.21903683735894,0.0,,,
2003-07-30 01:00:00-04:00,0,0,0,169.11736769718578,169.11736769718578,114.34010049159309,0.0,,,
2003-07-30 02:00:00-04:00,0,0,0,155.78453543497236,155.78453543497236,96.67183193351866,0.0,,,
2003-07-30 03:00:00-04:00,0,0,0,142.04391890093507,142.04391890093507,89.4691257658676,0.0,,,
2003-07-30 04:00:00-04:00,0,0,0,128.30457838846775,128.30457838846775,84.2512729132975,0.0,,,
2003-07-30 05:00:00-04:00,0,0,0,114.6812462155963,114.6812462155963,79.4682840511241,0.0,,,
2003-07-30 06:00:00-04:00,0,0,0,101.27057261280908,101.27057261280908,74.49510515409293,0.0,,,
2003-07-30 07:00:00-04:00,14,0,14,87.90975638984544,88.20014834729488,68.87070943560855,14.0,0.0,4.173152841628948,90.0
2003-07-30 08:00:00-04:00,155,219,101,75.60592268403424,75.66884135854396,62.0728097719288,155.20818242900515,0.13431124451945073,36.645769984609814,90.0
2003-07-30 09:00:00-04:00,365,538,131,63.97821353263313,64.01196570185097,53.37763648199689,366.74268656560054,0.4774483741371332,58.68831428523871,90.0
2003-07-30 10:00:00-04:00,547,710,130,53.79296469280288,53.81558189217276,41.76700957081687,549.1741939276601,0.39747603796345504,42.29843500960333,90.0
2003-07-30 11:00:00-04:00,671,815,107,46.054385770891265,46.0715910412812,26.12702251059443,672.4135962367038,0.21067007998566686,24.554521296161624,90.0
2003-07-30 12:00:00-04:00,729,832,114,42.146652821490605,42.16166816022655,6.418400571204643,730.723180598525,0.23637593944101573,5.777169679930779,90.0
2003-07-30 13:00:00-04:00,714,827,113,43.12901045423799,43.14455002481048,345.4129623454106,716.4046551526127,0.33678643594015273,13.274318293408527,270.0
2003-07-30 14:00:00-04:00,629,802,102,48.705674738514396,48.7245471897845,327.14038985431944,631.0631545627965,0.32800549488020864,31.704952727527903,270.0
2003-07-30 15:00:00-04:00,482,711,102,57.55091093932348,57.57691929662295,313.1773854455088,483.2146486337352,0.2520017912313652,48.91489377076777,270.0
2003-07-30 16:00:00-04:00,287,507,102,68.39643469643134,68.43786501516429,302.8379806320252,288.3275759375948,0.4625700130992389,64.76492465106296,270.0
2003-07-30 17:00:00-04:00,86,189,55,80.39819576004189,80.49085816837395,294.9775371074551,86.2237394469874,0.2601621476597614,21.04066829236062,270.0
2003-07-30 18:00:00-04:00,2,0,2,93.26522115002945,93.26522115002945,288.6942730223416,2.0,0.0,,
2003-07-30 19:00:00-04:00,0,0,0,106.48918147859273,106.48918147859273,283.35550558890804,0.0,,,
2003-07-30 20:00:00-04:00,0,0,0,119.99715506199212,119.99715506199212,278.47570084638596,0.0,,,
2003-07-30 21:00:00-04:00,0,0,0,133.67691902010574,133.67691902010574,273.5551329869007,0.0,,,
2003-07-30 22:00:00-04:00,0,0,0,147.4303458061978,147.4303458061978,267.7353235439389,0.0,,,
2003-07-30 23:00:00-04:00,0,0,0,161.08831432355956,161.08831432355956,258.2114884066614,0.0,,,
2003-07-31 00:00:00-04:00,0,0,0,173.4074418565196,173.4074418565196,220.7857646475455,0.0,,,
2003-07-31 01:00:00-04:00,0,0,0,168.99299343901987,168.99299343901987,115.43616866232077,0.0,,,
2003-07-31 02:00:00-04:00,0,0,0,155.70777364946375,155.70777364946375,97.23219557612055,0.0,,,
2003-07-31 03:00:00-04:00,0,0,0,141.97311610326022,141.97311610326022,89.84653629658521,0.0,,,
2003-07-31 04:00:00-04:00,0,0,0,128.2295020326978,128.2295020326978,84.54573761890379,0.0,,,
2003-07-31 05:00:00-04:00,0,0,0,114.59700419985356,114.59700419985356,79.71939104510966,0.0,,,
2003-07-31 06:00:00-04:00,0,0,0,101.17345775243344,101.17345775243344,74.72276482305466,0.0,,,
2003-07-31 07:00:00-04:00,16,0,16,87.80369067668713,88.08636469855769,69.08635878930204,16.0,0.0,4.379802976383928,90.0
2003-07-31 08:00:00-04:00,163,251,101,75.47155689044047,75.53389894778712,62.282620070140354,163.70159650901516,0.4304273061442706,37.07266779438511,90.0
2003-07-31 09:00:00-04:00,370,548,129,63.816990567920406,63.85050726822024,53.58152980519253,370.5116730459358,0.1382900124150871,58.574058099151756,90.0
2003-07-31 10:00:00-04:00,548,741,110,53.59994196179864,53.6224012412839,41.95266814061017,549.4901733480176,0.27192944306890626,42.20022409398856,90.0
2003-07-31 11:00:00-04:00,671,806,111,45.829082304926004,45.84615324045993,26.25900137606402,672.4494335937402,0.21601096777052095,24.485592560461242,90.0
2003-07-31 12:00:00-04:00,728,820,120,41.90250505467486,41.9173925977027,6.4423339933040324,730.1692044892181,0.29796764961787714,5.749335913295411,90.0
2003-07-31 13:00:00-04:00,702,775,136,42.89436683377411,42.90977969467994,345.3102215178468,703.6306904232408,0.23229208308273808,13.257104587707133,270.0
2003-07-31 14:00:00-04:00,624,773,114,48.503058954022606,48.52179800705125,326.95655669463144,625.9850031707706,0.3181094824952879,31.64915442688978,270.0
2003-07-31 15:00:00-04:00,481,704,104,57.38510709822055,57.410951671539635,312.9629792284232,483.1812615481097,0.45348472933673944,48.83301314630477,270.0
2003-07-31 16:00:00-04:00,289,507,103,68.26275985794256,68.30391637994741,302.6164684393117,290.42940609615164,0.4946041855195979,64.66947149613785,270.0
2003-07-31 17:00:00-04:00,89,200,56,80.29077856105326,80.38249421623993,294.75373671224895,89.4139987622923,0.4651671486430275,21.268447753241034,270.0
2003-07-31 18:00:00-04:00,2,0,2,93.1768735824432,93.1768735824432,288.4642467161854,2.0,0.0,,
2003-07-31 19:00:00-04:00,0,0,0,106.41634294356635,106.41634294356635,283.11019880587975,0.0,,,
2003-07-31 20:00:00-04:00,0,0,0,119.93589401481954,119.93589401481954,278.20010192813027,0.0,,,
2003-07-31 21:00:00-04:00,0,0,0,133.62299626212697,133.62299626212697,273.2224280849045,0.0,,,
2003-07-31 22:00:00-04:00,0,0,0,147.37713053432708,147.37713053432708,267.28776150623423,0.0,,,
2003-07-31 23:00:00-04:00,0,0,0,161.01825943337735,161.01825943337735,257.48160082887836,0.0,,,
2003-08-01 00:00:00-04:00,0,0,0,173.22131828100675,173.22131828100675,219.38648881864225,0.0,,,
2003-08-01 01:00:00-04:00,0,0,0,168.86011969139395,168.86011969139395,116.52364621776303,0.0,,,
2003-08-01 02:00:00-04:00,0,0,0,155.62514447667317,155.62514447667317,97.79905749850133,0.0,,,
2003-08-01 03:00:00-04:00,0,0,0,141.89741798118453,141.89741798118453,90.2295286908668,0.0,,,
2003-08-01 04:00:00-04:00,0,0,0,128.14993715519992,128.14993715519992,84.84483989070634,0.0,,,
2003-08-01 05:00:00-04:00,0,0,0,114.50844099353651,114.50844099353651,79.97453448625566,0.0,,,
2003-08-01 06:00:00-04:00,0,0,0,101.07205416358998,101.07205416358998,74.95410113563867,0.0,,,
2003-08-01 07:00:00-04:00,10,0,10,87.69320873394445,87.96822583088576,69.30547954667281,10.0,0.0,4.594850611931719,90.0
2003-08-01 08:00:00-04:00,96,45,85,75.33268656411886,75.39444276921976,62.495772762499485,96.34734476861802,0.3618174673104324,37.52206633250342,90.0
2003-08-01 09:00:00-04:00,213,64,185,63.65100168270196,63.6842786688368,53.78858088109405,213.37229824956415,0.17478791059349913,58.45554401279932,90.0
2003-08-01 10:00:00-04:00,547,403,308,53.401808858030634,53.42410750284484,42.140911752087106,548.1424740944226,0.2088618088523941,42.097905873333616,90.0
2003-08-01 11:00:00-04:00,679,797,124,45.598373515748754,45.61530799958462,26.391842294713683,681.4795237686156,0.36517286724825476,24.412845988689753,90.0
2003-08-01 12:00:00-04:00,738,838,114,41.653149953236195,41.66790796643948,6.463596283842435,739.9949401338332,0.2703170913053131,5.71813309541713,90.0
2003-08-01 13:00:00-04:00,723,833,112,42.655611967732725,42.67089687145089,345.20121280176977,724.4707206967967,0.20341918351267793,13.242661041019446,270.0
2003-08-01 14:00:00-04:00,639,812,100,48.297836078317005,48.31644108251538,326.7652302459444,639.9930558878663,0.15540780717781882,31.595445426773452,270.0
2003-08-01 15:00:00-04:00,491,727,99,57.21792664605832,57.243607536213375,312.74151083878166,492.3566557989743,0.27630464337562444,48.752578276255285,270.0
2003-08-01 16:00:00-04:00,299,572,87,68.12852602722344,68.16941068653307,302.38863775798757,299.70591430488867,0.2360917407654399,64.5749577886977,270.0
2003-08-01 17:00:00-04:00,94,232,55,80.18329435227997,80.27408070746269,294.5241694077335,94.19298307672179,0.2053011454487106,21.495904724272066,270.0
2003-08-01 18:00:00-04:00,2,0,2,93.08876883155322,93.08876883155322,288.2287161040135,2.0,0.0,,
2003-08-01 19:00:00-04:00,0,0,0,106.34387562523676,106.34387562523676,282.859342537604,0.0,,,
2003-08-01 20:00:00-04:00,0,0,0,119.87497543866378,119.87497543866378,277.9185447100692,0.0,,,
2003-08-01 21:00:00-04:00,0,0,0,133.56918003575524,133.56918003575524,272.882828874991,0.0,,,
2003-08-01 22:00:00-04:00,0,0,0,147.32339799078161,147.32339799078161,266.83145965631263,0.0,,,
2003-08-01 23:00:00-04:00,0,0,0,160.9460023845562,160.9460023845562,256.74016117763085,0.0,,,
2003-08-02 00:00:00-04:00,0,0,0,173.02891937144398,173.02891937144398,218.021698740247,0.0,,,
2003-08-02 01:00:00-04:00,0,0,0,168.71873067017742,168.71873067017742,117.60034471862622,0.0,,,
2003-08-02 02:00:00-04:00,0,0,0,155.53655719295114,155.53655719295114,98.37180655922731,0.0,,,
2003-08-02 03:00:00-04:00,0,0,0,141.81676118321448,141.81676118321448,90.61781952309366,0.0,,,
2003-08-02 04:00:00-04:00,0,0,0,128.06584417595514,128.06584417595514,85.14840232738186,0.0,,,
2003-08-02 05:00:00-04:00,0,0,0,114.41553678195575,114.41553678195575,80.23358543537222,0.0,,,
2003-08-02 06:00:00-04:00,0,0,0,100.96635966871627,100.96635966871627,75.18901266195746,0.0,,,
2003-08-02 07:00:00-04:00,8,0,8,87.57830541359886,87.84574621520173,69.52798925779689,8.0,0.0,4.818303534254142,90.0
2003-08-02 08:00:00-04:00,98,46,86,75.18934141637418,75.25050337643574,62.71220193338843,97.71129879843701,-0.29459306281937386,37.99494464157626,90.0
2003-08-02 09:00:00-04:00,359,173,282,63.48029219839517,63.51332547435126,53.99874165441611,359.15621171894617,0.04351301363402991,58.33282017451053,90.0
2003-08-02 10:00:00-04:00,563,707,142,53.198622975734956,53.22075840718084,42.33171035712189,565.3045506964154,0.40933404909687215,41.99152813490525,90.0
2003-08-02 11:00:00-04:00,687,835,102,45.36232522493097,45.37912123883328,26.525513442423744,688.5144131907427,0.22043860127259732,24.336318788749693,90.0
2003-08-02 12:00:00-04:00,744,847,111,41.3986660260914,41.4132928616695,6.482102726302799,746.2141060980698,0.2975949056545438,5.683575721585669,90.0
2003-08-02 13:00:00-04:00,730,845,109,42.41285003926629,42.428005828284604,345.08581512325964,732.7161806048555,0.3720795349117097,13.231003404612181,270.0
2003-08-02 14:00:00-04:00,641,810,102,48.09012614227489,48.10859654906862,326.5663401633315,642.8539070288143,0.2892210653376473,31.543869305079227,270.0
