timestamps,qabs_front,qabs_back,azimuth,zenith,S4_tilt
2003-08-21 23:00:00+04:00,0.0,0.0,338.43291653642154,141.1627472723808,
2003-09-21 00:00:00+04:00,0.0,0.0,8.77509208490801,154.2965598157399,
2003-09-21 01:00:00+04:00,0.0,0.0,38.34879316474246,148.71708865348072,
2003-09-21 02:00:00+04:00,0.0,0.0,57.150809978151294,138.54035789041828,
2003-09-21 03:00:00+04:00,0.0,0.0,69.07871867749189,126.34562227269213,
2003-09-21 04:00:00+04:00,0.0,0.0,77.5839674168936,113.26631846596784,
2003-09-21 05:00:00+04:00,0.0,0.0,84.46883197786576,99.78530478017404,
2003-09-21 06:00:00+04:00,17.422474161080896,6.093645283714116,90.7481074693116,86.15022840854283,7.578536573330497
2003-09-21 07:00:00+04:00,101.42299695722578,73.31078780184937,97.1763676876417,72.53559603453219,42.364151742440974
2003-09-21 08:00:00+04:00,127.20733888885404,153.24431526669667,104.58946972880369,59.131615315635926,58.26991652678444
2003-09-21 09:00:00+04:00,333.644852548353,220.6323536739789,114.32474750196172,46.25303630832893,43.57325388686071
2003-09-21 10:00:00+04:00,577.1860295464097,238.59061765529094,129.0464084950149,34.59759571458595,28.168414584746973
2003-09-21 11:00:00+04:00,769.5834937584781,222.3623226293365,153.74363083808976,25.955358408346648,12.148269358087518
2003-09-21 12:00:00+04:00,894.3615480033404,201.09626916502546,189.50877906538952,23.90614586500865,4.186673225457383
2003-09-21 13:00:00+04:00,947.4498267294703,186.49972229553805,220.4572160107587,29.847960881851787,20.41495920802505
2003-09-21 14:00:00+04:00,899.0585354894547,166.35250288370435,239.27331355768277,40.382286728371945,36.15792894796835
2003-09-21 15:00:00+04:00,762.8335208583969,138.4011702003228,250.95292617318225,52.80189595074653,51.214926651903546
2003-09-21 16:00:00+04:00,486.2925273174779,71.73884636276237,259.25634450297844,66.01102533923364,65.59468442129369
2003-09-21 17:00:00+04:00,129.15434216312275,18.92312662723638,266.0204136488585,79.56049990948017,20.99296986997122
2003-09-21 18:00:00+04:00,0.0,0.0,272.2533823173147,93.21939754755674,
